SEQ,TX_TIME_US,RX_TIME_US,LATENCY_US,JITTER_US
925,21240129,21243762,3633,2462
926,21290728,21291971,1243,2390
927,21341328,21342587,1259,16
928,21391929,21393166,1237,22
929,21442529,21443766,1237,0
930,21493129,21494347,1218,19
931,21543728,21544977,1249,31
932,21594328,21595553,1225,24
933,21644929,21646172,1243,18
934,21695529,21696749,1220,23
935,21746129,21747358,1229,9
936,21796728,21797935,1207,22
937,21847328,21848575,1247,40
938,21897929,21899134,1205,42
939,21948529,21949767,1238,33
940,21999129,22000348,1219,19
941,22049728,22050973,1245,26
942,22100328,22101550,1222,23
943,22150929,22152184,1255,33
944,22201529,22202753,1224,31
945,22252129,22253375,1246,22
946,22302728,22303952,1224,22
947,22353328,22354568,1240,16
948,22403929,22405139,1210,30
949,22454529,22455787,1258,48
950,22505129,22506349,1220,38
951,22555728,22556977,1249,29
952,22606328,22607570,1242,7
953,22656929,22658165,1236,6
954,22707529,22708745,1216,20
955,22758129,22759358,1229,13
956,22808728,22809947,1219,10
957,22859328,22860588,1260,41
958,22909929,22911143,1214,46
959,22960529,22961775,1246,32
960,23011129,23012364,1235,11
961,23061728,23062982,1254,19
962,23112328,23113542,1214,40
963,23162929,23164181,1252,38
964,23213529,23214734,1205,47
965,23264129,23265383,1254,49
966,23314728,23315952,1224,30
967,23365328,23366565,1237,13
968,23415929,23417139,1210,27
969,23466529,23467768,1239,29
970,23517129,23518333,1204,35
971,23567728,23568966,1238,34
972,23618328,23619555,1227,11
973,23668929,23670190,1261,34
974,23719529,23720742,1213,48
975,23770129,23771371,1242,29
976,23820728,23821948,1220,22
977,23871328,23872573,1245,25
978,23921929,23923152,1223,22
979,23972529,23973768,1239,16
980,24023129,24024341,1212,27
981,24073728,24074978,1250,38
982,24124328,24125559,1231,19
983,24174929,24176171,1242,11
984,24225529,24226739,1210,32
985,24276129,24277364,1235,25
986,24326728,24327941,1213,22
987,24377328,24378569,1241,28
988,24427929,24429140,1211,30
989,24478529,24479777,1248,37
990,24529129,24530346,1217,31
991,24579728,24580987,1259,42
992,24630328,24631576,1248,11
993,24680929,24682218,1289,41
994,24731529,24732767,1238,51
995,24782129,24783368,1239,1
996,24832728,24833937,1209,30
997,24883328,24884590,1262,53
998,24933929,24935168,1239,23
999,24984529,24985769,1240,1
1000,25035129,25036350,1221,19
1001,25085728,25086983,1255,34
1002,25136328,25137540,1212,43
1003,25186929,25188174,1245,33
1004,25237529,25238759,1230,15
1005,25288129,25289376,1247,17
1006,25338728,25339941,1213,34
1007,25389328,25390594,1266,53
1008,25439929,25441169,1240,26
1009,25490529,25491781,1252,12
1010,25541129,25542362,1233,19
1011,26446,27702,1256,23
1012,77046,78262,1216,40
1013,127647,128909,1262,46
1014,178247,179489,1242,20
1015,228847,230103,1256,14
1016,279446,280680,1234,22
1017,330046,331320,1274,40
1018,380647,381875,1228,46
1019,431247,432500,1253,25
1020,481847,483077,1230,23
1021,532446,533714,1268,38
1022,583046,584270,1224,44
1023,633647,634901,1254,30
1024,684247,685477,1230,24
1025,734847,736103,1256,26
1026,785446,786692,1246,10
1027,836046,837301,1255,9
1028,886647,887892,1245,10
1029,937247,938500,1253,8
1030,987847,989101,1254,1
1031,1038446,1039706,1260,6
1032,1089046,1090283,1237,23
1033,1139647,1140910,1263,26
1034,1190247,1191466,1219,44
1035,1240847,1242103,1256,37
1036,1291446,1292668,1222,34
1037,1342046,1343285,1239,17
1038,1392647,1393880,1233,6
1039,1443247,1444492,1245,12
1040,1493847,1495073,1226,19
1041,1544446,1545710,1264,38
1042,1595046,1596275,1229,35
1043,1645647,1646914,1267,38
1044,1696247,1697474,1227,40
1045,1746847,1748100,1253,26
1046,1797446,1798669,1223,30
1047,1848046,1849297,1251,28
1048,1898647,1899928,1281,30
1049,1949247,1950520,1273,8
1050,1999847,2001062,1215,58
1051,2050446,2051699,1253,38
1052,2101046,2102303,1257,4
1053,2151647,2152906,1259,2
1054,2202247,2203470,1223,36
1055,2252847,2254111,1264,41
1056,2303446,2304677,1231,33
1057,2354046,2355301,1255,24
1058,2404647,2405864,1217,38
1059,2455247,2456493,1246,29
1060,2505847,2507066,1219,27
1061,2556446,2557707,1261,42
1062,2607046,2608268,1222,39
1063,2657647,2658891,1244,22
1064,2708247,2709471,1224,20
1065,2758847,2760116,1269,45
1066,2809446,2810657,1211,58
1067,2860046,2861302,1256,45
1068,2910647,2911896,1249,7
1069,2961247,2962501,1254,5
1070,3011847,3013074,1227,27
1071,3062446,3063707,1261,34
1072,3113046,3114284,1238,23
1073,3163647,3164923,1276,38
1074,3214247,3215475,1228,48
1075,3264847,3266092,1245,17
1076,3315446,3316661,1215,30
1077,3366046,3367294,1248,33
1078,3416647,3417865,1218,30
1079,3467247,3468505,1258,40
1080,3517847,3519074,1227,31
1081,3568446,3569715,1269,42
1082,3619046,3620268,1222,47
1083,3669647,3670903,1256,34
1084,3720247,3721483,1236,20
1085,3770847,3772100,1253,17
1086,3821446,3822690,1244,9
1087,3872046,3873311,1265,21
1088,3922647,3923866,1219,46
1089,3973247,3974510,1263,44
1090,4023847,4025067,1220,43
1091,4074446,4075696,1250,30
1092,4125046,4126305,1259,9
1093,4175647,4176911,1264,5
1094,4226247,4227492,1245,19
1095,4276847,4278089,1242,3
1096,4327446,4328706,1260,18
1097,4378046,4379307,1261,1
1098,4428647,4429850,1203,58
1099,4479247,4480514,1267,64
1100,4529847,4531055,1208,59
1101,4580446,4581676,1230,22
1102,4631046,4632265,1219,11
1103,4681647,4682884,1237,18
1104,4732247,4733472,1225,12
1105,4782847,4784109,1262,37
1106,4833446,4834674,1228,34
1107,4884046,4885311,1265,37
1108,4934647,4935858,1211,54
1109,4985247,4986498,1251,40
1110,5035847,5037067,1220,31
1111,5086446,5087688,1242,22
1112,5137046,5138261,1215,27
1113,5187647,5188892,1245,30
1114,5238247,5239476,1229,16
1115,5288847,5290105,1258,29
1116,5339446,5340690,1244,14
1117,5390046,5391295,1249,5
1118,5440647,5441858,1211,38
1119,5491247,5492506,1259,48
1120,5541847,5543068,1221,38
1121,5592446,5593685,1239,18
1122,5643046,5644265,1219,20
1123,5693647,5694904,1257,38
1124,5744247,5745460,1213,44
1125,5794847,5796110,1263,50
1126,5845446,5846667,1221,42
1127,5896046,5897279,1233,12
1128,5946647,5947866,1219,14
1129,5997247,5998486,1239,20
1130,6047847,6049064,1217,22
1131,6098446,6099705,1259,42
1132,6149046,6150266,1220,39
1133,6199647,6200904,1257,37
1134,6250247,6251481,1234,23
1135,6300847,6302090,1243,9
1136,6351446,6352683,1237,6
1137,6402046,6403295,1249,12
1138,6452647,6453854,1207,42
1139,6503247,6504483,1236,29
1140,6553847,6555068,1221,15
1141,6604446,6605681,1235,14
1142,6655046,6656262,1216,19
1143,6705647,6706892,1245,29
1144,6756247,6757457,1210,35
1145,6806847,6808102,1255,45
1146,6857446,6858663,1217,38
1147,6908046,6909300,1254,37
1148,6958647,6959874,1227,27
1149,7009247,7010507,1260,33
1150,7059847,7061092,1245,15
1151,7110446,7111741,1295,50
1152,7161046,7162286,1240,55
1153,7211647,7212905,1258,18
1154,7262247,7263493,1246,12
1155,7312847,7314098,1251,5
1156,7363446,7364676,1230,21
1157,7414046,7415292,1246,16
1158,7464647,7465859,1212,34
1159,7515247,7516488,1241,29
1160,7565847,7567061,1214,27
1161,7616446,7617690,1244,30
1162,7667046,7668266,1220,24
1163,7717647,7718893,1246,26
1164,7768247,7769450,1203,43
1165,7818847,7820107,1260,57
1166,7869446,7870680,1234,26
1167,7920046,7921285,1239,5
1168,7970647,7971856,1209,30
1169,8021247,8022496,1249,40
1170,8071847,8073050,1203,46
1171,8122446,8123719,1273,70
1172,8173046,8174275,1229,44
1173,8223647,8224902,1255,26
1174,8274247,8275474,1227,28
1175,8324847,8326092,1245,18
1176,8375446,8376669,1223,22
1177,8426046,8427309,1263,40
1178,8476647,8477860,1213,50
1179,8527247,8528484,1237,24
1180,8577847,8579082,1235,2
1181,8628446,8629695,1249,14
1182,8679046,8680260,1214,35
1183,8729647,8730894,1247,33
1184,8780247,8781466,1219,28
1185,8830847,8832096,1249,30
1186,8881446,8882665,1219,30
1187,8932046,8933285,1239,20
1188,8982647,8983852,1205,34
1189,9033247,9034493,1246,41
1190,9083847,9085050,1203,43
1191,9134446,9135699,1253,50
1192,9185046,9186276,1230,23
1193,9235647,9236911,1264,34
1194,9286247,9287447,1200,64
1195,9336847,9338088,1241,41
1196,9387446,9388653,1207,34
1197,9438046,9439294,1248,41
1198,9488647,9489876,1229,19
1199,9539247,9540485,1238,9
1200,9589847,9591050,1203,35
1201,9640446,9641687,1241,38
1202,9691046,9692260,1214,27
1203,9741647,9742911,1264,50
1204,9792247,9793451,1204,60
1205,9842847,9844092,1245,41
1206,9893446,9894665,1219,26
1207,9944046,9945286,1240,21
1208,9994647,9995877,1230,10
1209,10045247,10046497,1250,20
1210,10095847,10097058,1211,39
1211,10146446,10147715,1269,58
1212,10197046,10198256,1210,59
1213,10247647,10248875,1228,18
1214,10298247,10299455,1208,20
1215,10348847,10350104,1257,49
1216,10399446,10400661,1215,42
1217,10450046,10451310,1264,49
1218,10500647,10501869,1222,42
1219,10551247,10552501,1254,32
1220,10601847,10603074,1227,27
1221,10652446,10653695,1249,22
1222,10703046,10704252,1206,43
1223,10753647,10754891,1244,38
1224,10804247,10805487,1240,4
1225,10854847,10856073,1226,14
1226,10905446,10906658,1212,14
1227,10956046,10957287,1241,29
1228,11006647,11007866,1219,22
1229,11057247,11058514,1267,48
1230,11107847,11109079,1232,35
1231,11158446,11159712,1266,34
1232,11209046,11210265,1219,47
1233,11259647,11260900,1253,34
1234,11310247,11311460,1213,40
1235,11360847,11362085,1238,25
1236,11411446,11412667,1221,17
1237,11462046,11463279,1233,12
1238,11512647,11513862,1215,18
1239,11563247,11564515,1268,53
1240,11613847,11615060,1213,55
1241,11664446,11665709,1263,50
1242,11715046,11716269,1223,40
1243,11765647,11766896,1249,26
1244,11816247,11817465,1218,31
1245,11866847,11868098,1251,33
1246,11917446,11918663,1217,34
1247,11968046,11969292,1246,29
1248,12018647,12019866,1219,27
1249,12069247,12070499,1252,33
1250,12119847,12121092,1245,7
1251,12170446,12171693,1247,2
1252,12221046,12222250,1204,43
1253,12271647,12272904,1257,53
1254,12322247,12323465,1218,39
1255,12372847,12374102,1255,37
1256,12423446,12424659,1213,42
1257,12474046,12475320,1274,61
1258,12524647,12525867,1220,54
1259,12575247,12576527,1280,60
1260,12625847,12627072,1225,55
1261,12676446,12677686,1240,15
1262,12727046,12728266,1220,20
1263,12777647,12778885,1238,18
1264,12828247,12829461,1214,24
1265,12878847,12880126,1279,65
1266,12929446,12930659,1213,66
1267,12980046,12981296,1250,37
1268,13030647,13031863,1216,34
1269,13081247,13082483,1236,20
1270,13131847,13133064,1217,19
1271,13182446,13183689,1243,26
1272,13233046,13234262,1216,27
1273,13283647,13284913,1266,50
1274,13334247,13335469,1222,44
1275,13384847,13386098,1251,29
1276,13435446,13436675,1229,22
1277,13486046,13487296,1250,21
1278,13536647,13537859,1212,38
1279,13587247,13588523,1276,64
1280,13637847,13639073,1226,50
1281,13688446,13689710,1264,38
1282,13739046,13740266,1220,44
1283,13789647,13790893,1246,26
1284,13840247,13841469,1222,24
1285,13890847,13892099,1252,30
1286,13941446,13942672,1226,26
1287,13992046,13993324,1278,52
1288,14042647,14043875,1228,50
1289,14093247,14094495,1248,20
1290,14143847,14145065,1218,30
1291,14194446,14195722,1276,58
1292,14245046,14246258,1212,64
1293,14295647,14296897,1250,38
1294,14346247,14347482,1235,15
1295,14396847,14398091,1244,9
1296,14447446,14448668,1222,22
1297,14498046,14499296,1250,28
1298,14548647,14549875,1228,22
1299,14599247,14600512,1265,37
1300,14649847,14651065,1218,47
1301,14700446,14701702,1256,38
1302,14751046,14752259,1213,43
1303,14801647,14802897,1250,37
1304,14852247,14853466,1219,31
1305,14902847,14904099,1252,33
1306,14953446,14954668,1222,30
1307,15004046,15005285,1239,17
1308,15054647,15055903,1256,17
1309,15105247,15106516,1269,13
1310,15155847,15157061,1214,55
1311,15206446,15207714,1268,54
1312,15257046,15258263,1217,51
1313,15307647,15308898,1251,34
1314,15358247,15359478,1231,20
1315,15408847,15410091,1244,13
1316,15459446,15460660,1214,30
1317,15510046,15511309,1263,49
1318,15560647,15561864,1217,46
1319,15611247,15612492,1245,28
1320,15661847,15663085,1238,7
1321,15712446,15713706,1260,22
1322,15763046,15764259,1213,47
1323,15813647,15814902,1255,42
1324,15864247,15865466,1219,36
1325,15914847,15916099,1252,33
1326,15965446,15966684,1238,14
1327,16016046,16017305,1259,21
1328,16066647,16067860,1213,46
1329,16117247,16118512,1265,52
1330,16167847,16169061,1214,51
1331,16218446,16219690,1244,30
1332,16269046,16270275,1229,15
1333,16319647,16320906,1259,30
1334,16370247,16371482,1235,24
1335,16420847,16422100,1253,18
1336,16471446,16472673,1227,26
1337,16522046,16523313,1267,40
1338,16572647,16573880,1233,34
1339,16623247,16624504,1257,24
1340,16673847,16675078,1231,26
1341,16724446,16725703,1257,26
1342,16775046,16776287,1241,16
1343,16825647,16826918,1271,30
1344,16876247,16877482,1235,36
1345,16926847,16928099,1252,17
1346,16977446,16978689,1243,9
1347,17028046,17029297,1251,8
1348,17078647,17079869,1222,29
1349,17129247,17130521,1274,52
1350,17179847,17181058,1211,63
1351,17230446,17231683,1237,26
1352,17281046,17282264,1218,19
1353,17331647,17332890,1243,25
1354,17382247,17383455,1208,35
1355,17432847,17434100,1253,45
1356,17483446,17484661,1215,38
1357,17534046,17535286,1240,25
1358,17584647,17585869,1222,18
1359,17635247,17636473,1226,4
1360,17685847,17687066,1219,7
1361,17736446,17737695,1249,30
1362,17787046,17788276,1230,19
1363,17837647,17838899,1252,22
1364,17888247,17889471,1224,28
1365,17938847,17940089,1242,18
1366,17989446,17990674,1228,14
1367,18040046,18041310,1264,36
1368,18090647,18091849,1202,62
1369,18141247,18142501,1254,52
1370,18191847,18193051,1204,50
1371,18242446,18243691,1245,41
1372,18293046,18294268,1222,23
1373,18343647,18344879,1232,10
1374,18394247,18395463,1216,16
1375,18444847,18446096,1249,33
1376,18495446,18496662,1216,33
1377,18546046,18547306,1260,44
1378,18596647,18597877,1230,30
1379,18647247,18648494,1247,17
1380,18697847,18699059,1212,35
1381,18748446,18749708,1262,50
1382,18799046,18800272,1226,36
1383,18849647,18850903,1256,30
1384,18900247,18901468,1221,35
1385,18950847,18952085,1238,17
1386,19001446,19002662,1216,22
1387,19052046,19053311,1265,49
1388,19102647,19103869,1222,43
1389,19153247,19154498,1251,29
1390,19203847,19205067,1220,31
1391,19254446,19255676,1230,10
1392,19305046,19306253,1207,23
1393,19355647,19356887,1240,33
1394,19406247,19407479,1232,8
1395,19456847,19458101,1254,22
1396,19507446,19508694,1248,6
1397,19558046,19559286,1240,8
1398,19608647,19609862,1215,25
1399,19659247,19660490,1243,28
1400,19709847,19711055,1208,35
1401,19760446,19761696,1250,42
1402,19811046,19812345,1299,49
1403,19861647,19862872,1225,74
1404,19912247,19913496,1249,24
1405,19962847,19964113,1266,17
1406,20013446,20014666,1220,46
1407,20064046,20065295,1249,29
1408,20114647,20115873,1226,23
1409,20165247,20166494,1247,21
1410,20215847,20217079,1232,15
1411,20266446,20267688,1242,10
1412,20317046,20318261,1215,27
1413,20367647,20368896,1249,34
1414,20418247,20419472,1225,24
1415,20468847,20470085,1238,13
1416,20519446,20520670,1224,14
1417,20570046,20571299,1253,29
1418,20620647,20621866,1219,34
1419,20671247,20672486,1239,20
1420,20721847,20723060,1213,26
1421,20772446,20773676,1230,17
1422,20823046,20824293,1247,17
1423,20873647,20874909,1262,15
1424,20924247,20925465,1218,44
1425,20974847,20976118,1271,53
1426,21025446,21026675,1229,42
1427,21076046,21077287,1241,12
1428,21126647,21127859,1212,29
1429,21177247,21178487,1240,28
1430,21227847,21229072,1225,15
1431,21278446,21279697,1251,26
1432,21329046,21330250,1204,47
1433,21379647,21380889,1242,38
1434,21430247,21431490,1243,1
1435,21480847,21482071,1224,19
1436,21531446,21532668,1222,2
1437,21582046,21583284,1238,16
1438,21632647,21633851,1204,34
1439,21683247,21684504,1257,53
1440,21733847,21735069,1222,35
1441,21784446,21785690,1244,22
1442,21835046,21836287,1241,3
1443,21885647,21886885,1238,3
1444,21936247,21937461,1214,24
1445,21986847,21988103,1256,42
1446,22037446,22038664,1218,38
1447,22088046,22089285,1239,21
1448,22138647,22139867,1220,19
1449,22189247,22190495,1248,28
1450,22239847,22241049,1202,46
1451,22290446,22291694,1248,46
1452,22341046,22342250,1204,44
1453,22391647,22392882,1235,31
1454,22442247,22443462,1215,20
1455,22492847,22494083,1236,21
1456,22543446,22544676,1230,6
1457,22594046,22595300,1254,24
1458,22644647,22645855,1208,46
1459,22695247,22696480,1233,25
1460,22745847,22747061,1214,19
1461,22796446,22797686,1240,26
1462,22847046,22848259,1213,27
1463,22897647,22898881,1234,21
1464,22948247,22949450,1203,31
1465,22998847,23000091,1244,41
1466,23049446,23050696,1250,6
1467,23100046,23101313,1267,17
1468,23150647,23151867,1220,47
1469,23201247,23202500,1253,33
1470,23251847,23253065,1218,35
1471,23302446,23303694,1248,30
1472,23353046,23354259,1213,35
1473,23403647,23404890,1243,30
1474,23454247,23455474,1227,16
1475,23504847,23506092,1245,18
1476,23555446,23556660,1214,31
1477,23606046,23607297,1251,37
1478,23656647,23657876,1229,22
1479,23707247,23708504,1257,28
1480,23757847,23759065,1218,39
1481,23808446,23809686,1240,22
1482,23859046,23860271,1225,15
1483,23909647,23910902,1255,30
1484,23960247,23961466,1219,36
1485,24010847,24012108,1261,42
